2021-11-28 10:20:56.324367 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:21:04.591368 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:21:12.824643 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:21:20.858126 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:21:29.124633 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:21:39.291169 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:21:49.190903 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:21:55.391038 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:22:00.758171 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:22:11.824555 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:22:22.357680 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:22:33.024081 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:22:53.324044 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:23:02.657348 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:23:11.324768 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:23:20.124545 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:23:29.024363 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:23:47.590769 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:23:58.590989 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:24:08.157538 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:24:19.157241 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:24:30.657474 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:24:42.291106 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:24:53.191192 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:25:02.624093 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:25:11.490846 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:25:20.824507 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:25:29.857624 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:25:52.624054 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:26:04.224813 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:26:15.657809 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:26:27.157485 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:26:38.491123 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:26:50.024531 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:26:59.258196 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:27:08.790864 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:27:17.957595 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:27:27.457496 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:27:36.157523 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:27:58.658046 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:28:11.824852 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:28:23.257334 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:28:35.557945 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:28:47.124313 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:28:59.191084 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:29:10.757599 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:29:20.190887 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:29:29.524127 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:29:39.158065 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:29:48.490616 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:30:00.024790 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:30:07.324754 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:30:13.123918 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:30:24.890734 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:30:36.691090 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:30:48.324656 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:31:00.057602 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:31:11.791143 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:31:23.990636 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:31:33.224582 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:31:42.324785 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:31:51.823928 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:32:01.258098 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:32:13.024852 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:32:24.824084 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:32:36.691168 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:32:48.690980 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:33:11.790999 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:33:23.424605 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:33:35.724763 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:33:44.724694 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:33:53.957364 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:34:03.291413 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:34:12.524370 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:34:24.357851 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:34:36.624550 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:34:48.123979 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:34:59.957637 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:35:11.624556 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:35:23.457378 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:35:35.524636 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:35:47.690931 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:35:57.224112 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:36:06.757431 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:36:15.924532 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:36:24.824515 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:36:36.857753 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:36:48.625029 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:37:00.390907 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:37:12.657967 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:37:25.791154 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:37:38.191345 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:37:50.791195 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:38:13.124085 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:38:20.324297 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:38:29.524307 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:38:39.057640 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:38:49.490823 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:39:03.557371 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:39:15.057394 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:39:26.658152 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:39:38.557532 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:39:50.858232 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:40:02.791528 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:40:12.290642 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:40:21.157769 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:40:30.757866 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:40:39.224514 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:40:48.657271 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:41:12.090640 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:41:35.258260 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:41:45.957950 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:41:59.358110 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:42:11.324148 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:42:20.490610 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:42:29.990555 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:42:38.957900 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:42:48.224854 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:42:55.757663 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:43:08.724054 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:43:20.624133 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:43:31.624893 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:43:43.391401 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:43:55.124658 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:44:07.524667 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:44:18.724180 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:44:30.824333 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:44:39.690905 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:44:49.024534 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:44:56.490724 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:45:05.290937 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:45:18.824345 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:45:30.924299 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:45:42.591321 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:45:54.524847 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:46:17.390964 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:46:29.857985 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:46:39.724734 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:46:47.557925 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:46:56.424151 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:47:05.524839 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:47:14.624328 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:47:25.758219 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:47:37.424712 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:47:49.057696 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:48:08.991230 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:48:20.657784 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:48:43.824805 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:48:50.890859 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:48:59.890902 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:49:08.224181 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:49:17.224113 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:49:29.657597 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:49:40.858048 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:49:52.324395 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:50:03.924524 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:50:15.057956 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:50:26.524644 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:50:38.157407 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:50:49.890614 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:50:59.157448 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:51:07.991152 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:51:16.957784 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:51:25.724404 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:51:36.890691 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:51:48.524189 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:52:00.323865 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:52:16.390893 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:52:22.891117 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:52:34.858120 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:52:46.391135 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:52:55.424557 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:53:04.424457 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:53:12.890833 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:53:21.890987 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:53:30.357483 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:53:52.758142 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:53:58.891384 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:54:16.623952 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:54:30.157233 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:54:41.524663 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:54:53.224807 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:55:02.590705 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:55:08.257632 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:55:17.190625 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:55:28.523946 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:55:36.323893 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:55:48.191368 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:55:53.957998 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:55:58.657957 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:56:09.458265 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:56:20.824591 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:56:31.058114 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:56:40.024740 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:56:51.091311 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:57:02.391312 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:57:10.790747 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:57:19.224020 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:57:27.757924 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:57:36.257284 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:57:44.857602 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:57:55.557337 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:58:06.491005 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:58:17.324558 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:58:28.824000 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:58:39.324717 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:59:01.657539 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:59:12.190900 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:59:20.657199 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:59:36.824292 | info |  | KEYWORD NOT DETECTED
2021-11-28 10:59:56.724368 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:00:16.224564 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:00:27.491233 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:00:38.224339 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:00:49.391185 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:01:00.490580 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:01:11.457371 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:01:19.957483 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:01:28.757561 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:01:36.991173 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:01:54.524481 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:02:05.224668 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:02:16.624638 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:02:28.290885 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:02:39.024384 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:02:49.891010 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:03:01.423954 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:03:12.524808 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:03:40.257883 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:04:08.158025 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:04:19.591266 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:04:30.291509 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:04:41.191281 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:04:52.457386 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:05:03.324843 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:05:14.591346 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:05:21.724543 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:05:30.157810 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:05:39.524408 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:05:49.358129 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:05:56.224771 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:06:08.357667 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:06:19.990943 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:06:40.224180 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:06:51.090642 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:07:02.057401 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:07:32.024369 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:07:38.691031 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:07:46.957424 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:07:55.523843 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:08:17.324848 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:08:28.491076 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:08:48.490774 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:09:45.491121 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:09:53.924216 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:10:05.490752 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:10:14.590815 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:10:21.324650 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:10:55.890804 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:11:07.424505 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:11:46.890947 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:12:12.457630 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:12:25.058023 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:12:35.457409 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:12:57.424539 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:13:07.624111 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:14:35.424299 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:14:44.357874 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:15:18.090789 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:15:27.024236 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:15:35.324832 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:15:43.623819 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:16:03.324324 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:16:36.958037 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:16:43.324128 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:16:51.858310 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:18:12.357609 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:18:23.657818 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:18:32.357484 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:21:16.591251 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:21:51.824098 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:22:00.624663 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:22:12.691032 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:22:24.224166 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:22:36.191040 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:22:47.657969 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:22:59.991092 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:23:11.457646 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:23:31.424411 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:38:02.758352 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:38:48.957638 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:38:52.757348 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:39:16.257389 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:41:42.424330 | info |  | KEYWORD DETECTED
2021-11-28 11:42:04.758515 | info |  | "Even kijken Nou dat weet ik eigenlijk niet Weet jij wat ik heb een mooie foto van je",'"De dingen die je aanraakt dansen in de schaduw. Water en beweging, het is een verhaal."',None,None
2021-11-28 11:59:01.325096 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:59:13.957259 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:59:17.457826 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:59:41.924510 | info |  | KEYWORD NOT DETECTED
2021-11-28 11:59:45.791465 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:00:00.324053 | info |  | KEYWORD DETECTED
2021-11-28 12:00:21.991346 | info |  | "Wij zijn eigenlijk wel benieuwd wat jij ons wil vertellen dat is eigenlijk de vraag",'Nabijtijd voor arme fendeliersbewoners. Een ongewis avontuur in zicht.',0.65,0.35
2021-11-28 12:01:27.024136 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:01:45.957275 | info |  | KEYWORD NOT DETECTED
2021-11-28 12:02:06.324439 | info |  | KEYWORD NOT DETECTED
